review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R17YSEFTJJ2T5T,5,99,101,N,
R2X09AK229IOY6,3,96,99,N,
R1KVIC1BXF953D,3,22,27,N,
R1LU7099VSR49U,5,19,21,N,
RSFGS1W9GHF26,5,35,45,N,
R2V1JL3JJZTT2X,5,216,219,N,
REX00IJSS9191,1,19,22,N,
RVUJEQ2BTQY9R,4,25,27,N,
R3IEP2PQLBZG66,5,48,51,N,
R2ICFIFROOG0IE,1,40,45,N,
R3UJVXX9KJLMX0,3,371,399,N,
R20ADQF5H6553T,4,21,23,N,
RWJFBZXBIHPHW,5,27,27,N,
R108NYAJN2L9VQ,1,38,46,N,
R2P6JDPLI30048,1,136,143,N,
R1ISQMWWDZ2Y91,5,29,29,N,
R1PRM3A03JPABJ,4,52,55,N,
R14ZFLS1TKOBSE,3,19,21,N,
R18PHYNT54XPGW,4,38,45,N,
R2DFR0ZZPXF8K8,5,34,40,N,
R1FM1OIC1BZML5,5,64,71,N,
R1FQI7ZC95263M,5,21,23,N,
R30NHSTJCL31XR,5,19,21,N,
R253LNR4I5VMKE,1,17,20,N,
R1TG8KNP8H4XJL,2,44,52,N,
R1UQ7M0J98S87R,5,384,387,N,
R3GX1YOUL55L58,5,90,95,N,
R14ML48G7DLGT8,5,39,40,N,
R3TGTELZ7ZO0ZQ,3,131,161,N,
RHHCNGS4KAQVS,5,59,82,N,
RK0FAWDOXI4YI,2,16,20,N,
R2HUIW3ES987OC,4,41,41,N,
R3JOWLJUOR9TX5,5,63,70,N,
R1M1KBYXNRQI5L,4,37,38,N,
R2G4RYX2N1AAJ4,1,20,21,N,
R3SQVJ0BIXKHBN,5,25,29,N,
RSR5SJVB7UQVL,2,18,20,N,
R2EUH1OP6NVTQV,5,92,92,N,
R2BULY5TBSJ173,1,116,130,N,
R39XKKO5RAAKPL,5,122,124,N,
RWT5XRQJ3TH8G,5,41,41,N,
RMQH24Y6W6A83,5,25,28,N,
R26Z1I5RK0HMA9,4,22,24,N,
R39ND4ZZ7NM5WN,3,19,21,N,
RLO70K36UU4UP,3,32,35,N,
R1E0GHS0BFFCKL,5,201,217,N,
R2LUJZ3A4P7ZK9,4,17,20,N,
RL8JO7J8CVOMJ,5,36,41,N,
R29IB186GM09L6,5,93,94,N,
R3GWAIUXUEGLCI,3,22,23,N,
R1408U0CURPXQQ,1,35,36,N,
R1NWQZLL31AT9B,5,33,33,N,
R1XQ8VVY2OJMUD,5,20,21,N,
R2KWGST3DIPG43,3,21,23,N,
R1HS26DNYOQDBV,4,34,37,N,
RHVU12DXAYW2X,5,43,45,N,
R2M7GEK1J30SDK,4,100,100,N,
RW9USFAYZN8VN,4,19,21,N,
R8L4328R03P0M,5,25,25,N,
RFIOU467GXL77,5,41,41,N,
R2HD80EFWKIPZF,5,23,23,N,
R1ZFCZPCMHUZEZ,5,20,20,N,
R12YB8JHDRFUJP,5,38,39,N,
RRNI7V8LHJSKM,4,19,21,N,
R3NQ5W6G14WRLZ,5,30,30,N,
R68YKTDHKF1ZK,1,21,21,N,
RL7BOJ557ZMSH,5,22,22,N,
R2S05E9TLXFDLT,4,33,34,N,
R1FO4YL2IZPJD5,5,22,24,N,
R1TUG3BU0I9AGT,5,27,30,N,
R1IW4B2560RLKD,1,16,23,N,
R1OJW9UYWVD85I,5,23,27,N,
RGR74EOVMPV6J,5,133,134,N,
R370F3IAOKDLSF,3,33,53,N,
R3MCBBUX6LZHV4,5,152,153,N,
RABV1J59LJIEM,5,23,23,N,
R16MJOSBEGHN1,1,72,74,N,
R1PTC2JXP0BXZY,5,25,28,N,
RHVE4VM60ELWR,2,28,28,N,
R3G47M9IU9EBKW,5,216,224,N,
R6MLSP7BKF9H1,2,31,33,N,
R1ZPYQTY1KI3O9,5,44,44,N,
R11UIX5DBYSL2X,5,21,22,N,
R101DN1X0XKHLO,5,46,47,N,
R1UDA1FOK1AN7N,5,47,47,N,
R3U584T2O1VD35,5,19,20,N,
R2UIVCZVHXVX73,4,17,24,N,
R2XCJ6YEK28KE5,4,17,20,N,
R21VQ8LPUMH19A,5,28,28,N,
R21QI628GAKW3V,4,63,64,N,
R7BNMVEX0BUE7,5,57,57,N,
R1ZIO9ES1Z6V2D,5,24,25,N,
R2E01YPVPBRPKL,5,19,20,N,
RV4NHXUO9UE8T,4,29,31,N,
R5LDRVPUDH6JP,3,279,299,N,
RG36B8TOH3Z1N,1,32,33,N,
R2UIMJ9BQB601W,5,26,26,N,
R1GJWEVPXNODRR,3,21,26,N,
R3DZPJC1SSRI6X,2,43,49,N,
R26F74B9UJYXS2,5,66,67,N,
R3EN78UTFCPWBF,3,67,75,N,
R21H30KPKIKHYR,5,17,21,N,
RUCI2FGLQK3M2,5,25,26,N,
RB70147DN7NUT,1,20,23,N,
R1PUNXAABCPNFC,3,14,20,N,
R8FMV1TZNVHRZ,2,12,20,N,
R27GNW0FMWB636,1,21,29,N,
R32EYYKOEUYJRL,1,80,82,N,
R2NC1VNF9IAQVM,4,73,75,N,
R28QDF5D2BGKK0,3,20,21,N,
R3NHJ5X4IFZWFX,2,25,27,N,
R2HFANPNNIN18S,5,30,30,N,
R2X6B9L13VIZGW,5,99,101,N,
R7101TY8U3QHW,5,23,24,N,
R24QHLBPYQJGGM,1,63,78,N,
R2AGJGISOIPK41,5,26,26,N,
R2P4PI61N8DINM,4,29,35,N,
R1LFRFG350NP91,4,22,22,N,
R10CBWPFCC0ARX,4,45,46,N,
R1QUWR4GGZZXZ9,3,194,226,N,
R1FHXG5BMSENXZ,4,169,173,N,
R27BHVBKTQMR44,5,33,33,N,
RML2ABO4C6PED,5,24,24,N,
RSGXOHHSQOQ0H,5,23,25,N,
R3R46BKSUDFF2O,4,23,26,N,
R209T3LM0ZUQC9,1,28,29,N,
RWODNJHU6W18O,5,21,21,N,
R2SAMONOOLM5NJ,5,233,238,N,
R3IINGVV9XJAMV,5,29,29,N,
R3GBANCE8S3CZW,5,39,41,N,
R2OF8H2D8V2AGS,5,21,21,N,
R3P0S77VFS32WC,5,21,21,N,
R1CQHVC3QSSV6A,5,23,30,N,
R3SFVGX79NECMS,5,32,32,N,
R3Q0EZV19PBXCQ,5,50,51,N,
R17DFT3U7AXL2J,5,260,282,N,
R147CHUMYVM0W6,5,21,21,N,
R2NM0X7Q9I8TO6,5,123,130,N,
R346V5PL6PJLPN,3,14,23,N,
RWRE060QF3CFX,4,23,25,N,
RYRDYUWPZAUC,4,19,20,N,
R2OZJML1JBDJ5M,5,44,45,N,
R140CT2IF21I79,5,36,36,N,
R2NYM06SEATHEQ,5,35,36,N,
R1V88KROQ8E6AK,2,29,31,N,
R2R5PQSJUHQM6V,5,21,22,N,
R2A455UIK2VJ9D,5,139,149,N,
R5UTTIXHRUYUS,1,18,30,N,
RHB6VDDA7LU5K,3,260,272,N,
R38QY3AJSTB3WV,1,59,60,N,
R3DW8WFNJ9EEVV,2,35,54,N,
R22BYOAUSGVUL4,3,110,137,N,
R1RQ0YDFQ0ALZM,5,20,20,N,
R4ZL48T0FFJU7,5,44,49,N,
R3JOA1H7WQ2V8M,5,48,48,N,
RPPIOPHEBQII2,4,71,79,N,
R1J589QSA8U7A9,5,20,20,N,
R2K261S2E6I7NL,5,33,39,N,
RT0YHOF4HB5PC,1,20,21,N,
R23CF33IRCCSJ7,2,19,22,N,
R2015VFJTFTO44,4,18,20,N,
R2QIT6FH8QZM2Y,1,24,34,N,
R1IB1UH77P7F2E,5,20,21,N,
R2LTE04N1GX0ZC,5,37,51,N,
R367V8601UDBT5,5,248,249,N,
R2HB0ZO6VRR1ND,5,20,20,N,
RRIDWY75C3MAO,4,46,50,N,
R1IPWOZYJVZORS,4,30,34,N,
R2IAYSHL5HD1JO,5,63,64,N,
RJV7SSU59GYXJ,2,12,20,N,
RMVRXHWNU9MD5,5,20,22,N,
R12U09D6YTBTID,5,34,34,N,
R317EY2PQFBC7N,5,42,42,N,
R3EX8PJJ753JHE,5,45,46,N,
RKOF10SL0FEUS,2,25,28,N,
R2JBPA48XWJT5E,4,29,31,N,
RAG4VWDKYWDR4,5,110,114,N,
R3GCRGDXKKYCA3,1,19,20,N,
R3E6X8UQ2JZHZ3,1,50,52,N,
R386BN0JKEHAZ,3,125,167,N,
RXT38F08CTQM5,5,69,70,N,
R2MZ9F4ZYBRSL,5,156,156,N,
R3NH0QXJKRTLY8,1,28,35,N,
R27TFNQZKVF30L,1,28,34,N,
R2LLXCBNZ3PCGA,1,30,36,N,
R39190NLYUSKKA,5,45,50,N,
R21ODFVETKCIO1,4,28,29,N,
R2LQ07W0UZHD2W,5,39,40,N,
R1QUA7ZCSBDTT7,4,23,23,N,
R1JO6X6A8L8MI0,5,1020,1053,N,
R20M9R5S5X8J0X,4,56,57,N,
R1RF7SPVZE34Q3,5,23,23,N,
R36YSMTFDM446R,5,33,39,N,
RSJOBN3LZ10VA,5,33,37,N,
R36EGRW07VPLK,2,27,31,N,
RHZ614OKQP35C,5,18,25,N,
RAUT8JUZQ3MIM,4,19,21,N,
RBZ7CN0WJBC9P,3,49,53,N,
R3AD2YPQ4BUZYM,5,23,23,N,
R3E2IQX0FK7NNW,5,71,74,N,
RE66VJGEGECDF,3,22,29,N,
R19YUIF8GALYGJ,5,26,31,N,
R3FID4NDJH8PES,4,22,23,N,
RPZP9W51DCDQT,5,41,42,N,
R2RTIWPYCH22J1,5,22,23,N,
RHJEI5XSOL5NZ,5,181,211,N,
R1ZF0OYXNH9MMQ,5,20,20,N,
R29VM79UKOOX5Q,5,79,82,N,
R3ALVSLK9FLI7P,5,23,24,N,
RSRH591FLW34P,4,39,40,N,
REQ199JCIKWM7,1,35,36,N,
R3OSMFKAK6X2B4,3,47,47,N,
R1S1BRS8GC4WPM,5,43,43,N,
R1GV3JQ7EP8MNB,4,171,220,N,
R945MPB4OVB80,5,32,35,N,
R2J41TXE3MQZZ1,5,20,21,N,
R1PB7PNLPYAWB3,3,16,28,N,
R2CQQARSZ5A0OD,5,32,33,N,
R19IJZD4OBPLF2,5,27,27,N,
R3QFE1N9HWDJ50,5,42,44,N,
RMAMUC94XPP08,5,39,39,N,
R2TLFHQXWOT65V,5,51,58,N,
R1XGWB0VXRVGS7,5,103,105,N,
RYPS1VTXHC9WH,4,72,74,N,
R1AVE5Z5U7LO8W,2,28,33,N,
R2PE0J40WS6T3E,5,62,70,N,
R24MYEA4FPTWPZ,5,18,20,N,
R2627ABJ1OETNJ,4,34,34,N,
R1DAHM58ZFAO8T,5,55,63,N,
R2GZ1TZ0TXNL5T,4,21,22,N,
RZ1K2QIKJZIXD,1,36,37,N,
R3D2GL9HV75VKQ,4,46,47,N,
R1NB163GBOJNXI,5,21,23,N,
R20MC98P8F3VXG,5,30,30,N,
R12EJZE5L4UGZ2,5,24,25,N,
R2L6W6ALDMYBUF,1,23,27,N,
RBJOITKCSXT1V,1,118,121,N,
R34R8919B5VSJZ,5,74,100,N,
R16DQ5S3VMCHQV,5,72,74,N,
R3RLM800HAO0OW,5,21,21,N,
R1KK2HAS4023LO,5,30,31,N,
RU6ZX1ZF3CRPJ,1,39,39,N,
RTNH73HIV0EQP,1,16,20,N,
R23YXM9BSWFLD3,5,25,26,N,
R3Q2R6UFYX87ZV,1,20,24,N,
R2U8I49GEDHHI5,4,49,49,N,
R3KXCZQBDLN3L8,5,45,49,N,
R1BOHZ49SEVBDP,5,33,35,N,
RJ0BVUNNQTN52,4,73,76,N,
R2R5DQCWTUS2NC,5,74,75,N,
R1BL030RP2BFH9,3,14,22,N,
RY9AYGX21ATIB,3,64,68,N,
RZIRPPNE8GGL2,5,29,30,N,
R56L9INWTWSL,1,28,48,N,
R3V1WQFH9T88WM,2,316,347,N,
R3GIQXOWJ6QK7Z,5,24,27,N,
RAAMXILULUFUV,5,22,23,N,
R2HX0P3E0JR8VP,5,253,259,N,
R3KMF18EYL63NW,5,29,29,N,
R33EJPGREPAY9V,2,19,21,N,
RO67TW0C29SLJ,5,21,42,N,
R2ZHAJKAOHZTU0,5,22,22,N,
R21YEJJ9CVBLBC,1,31,32,N,
R2X0DKAOIRRZ31,4,18,22,N,
R3ID4NISRDNLR9,4,20,21,N,
R3SKXC5OG9DX7D,1,93,112,N,
R31HEX993ZQV8S,5,20,22,N,
R23RD5512814EW,5,42,43,N,
RC7B3ERTV2T3I,4,95,97,N,
R3QULKR09ZV7TP,5,37,40,N,
R4M7MXNKGCRNW,1,29,36,N,
R3JV3SOAKEJGA2,5,25,38,N,
R1JJ2JYUYW5UJL,5,37,42,N,
R1KXGN4FY3CWFX,1,18,23,N,
R126ELWC81KHU5,5,75,81,N,
R9K5VC1YL666W,5,19,20,N,
RP0SSDLLZZLIV,5,46,48,N,
RDIG8UXIUEYRE,5,28,28,N,
RQCT9OONOKHW8,5,22,27,N,
RLXO6P4JSQYJO,5,25,26,N,
R2F8ROY6MY4HAD,5,390,395,N,
R1WBRBFBMG6YFV,1,27,34,N,
R3EYVGGP6WJU1P,3,60,65,N,
R1CQUY3Y8PE47H,4,28,29,N,
R2TGICHDSAXASO,3,19,24,N,
RDGSRPD42R1UL,5,264,267,N,
R324P33RFX6JN7,5,26,27,N,
R3PZD67DT4S4J3,5,21,21,N,
R13LO4D20YL1IP,1,37,46,N,
R38JA3DTRO3ZXH,2,23,25,N,
R1X0VJ09FB07L0,5,19,20,N,
R15R4LJJU9VKIE,4,20,20,N,
RWCJQJ8GTDCH3,5,1500,1539,N,
R2YYJIAPDOXGL8,5,152,173,N,
R23P0OVXZBSJSJ,5,32,35,N,
R2FNK83LXBJIKF,5,26,28,N,
R2K7D8463J0PBP,5,105,106,N,
R1YFH705K8BP8U,5,26,27,N,
R20WUYTCQTSSRU,5,171,172,N,
R2JX0N3L9EEEEE,1,22,26,N,
RXMHWFLF1S3A0,4,52,53,N,
R2KK6AGJ3AF0WH,4,27,31,N,
R34U2ADLZJVAEJ,5,25,25,N,
R1OS6QY1N6O67J,4,26,26,N,
R1A95PJYHV16ZC,2,18,24,N,
R1GLNB6GLMRHDQ,5,32,32,N,
R3PX6QDSWT13WX,5,68,68,N,
R2PQLSVSKPDJ6K,5,21,21,N,
R19PFLQQQP99T9,4,325,326,N,
REQJPZJSKCS8T,5,29,29,N,
R1CQT5HSBK4EJT,1,20,26,N,
RNA24TCQW5XCH,5,45,47,N,
RUXQJ3P2WJR3Q,3,120,121,N,
R1DGOSLMNEIZC4,5,23,23,N,
R1JWK0456M734K,5,262,275,N,
R2DKDUXVELDCE8,1,21,22,N,
R1G4P0J2PRJ9R4,5,26,27,N,
R1UBVSUVBCQEVQ,5,17,20,N,
R2LS96KU8MBCIP,5,19,20,N,
R2O4JF7Y40HIC7,5,46,48,N,
R36PHXZE1L3U3A,3,31,40,N,
R2RGLB4S6S2S6B,3,21,27,N,
R28XAIZN65AZW2,5,30,30,N,
R134V4R7L10373,4,23,23,N,
R1Y3XUM2BILA4L,5,38,40,N,
R1RJ7SUUCEAISJ,5,38,39,N,
R2MC192X8ABYSD,5,21,21,N,
R2PPA2U6UEVFV8,4,42,43,N,
R34ZZ795ZAPR16,5,20,20,N,
R3RDLS87WB199P,3,51,52,N,
R2P1MVOB1GENHO,4,21,21,N,
R2H0I5V0GNZYL7,3,26,30,N,
R2GXVKT0TFX96V,1,18,21,N,
R1Y2OJWOU3U52K,4,26,26,N,
R2TAMZ8TFKWPM0,5,25,26,N,
R2DDF2CUWEDRMM,4,42,44,N,
R1COORRQXZFG03,5,48,54,N,
R1JXJS8VR2SQ3X,5,85,96,N,
RMRBJVEQKRHE3,4,40,45,N,
R2L3LO0OBBO4S0,5,102,102,N,
R31L7L3PT4P8D8,3,11,22,N,
R32Q983OO6BH0Z,4,27,29,N,
RC1FOOXGID218,4,28,28,N,
R107H38VP0CNLL,5,23,23,N,
R2UNK0KCYENHOG,2,24,25,N,
R2PPHB0IY4D58B,3,43,43,N,
R3M6F9W8AGUALZ,4,51,55,N,
R3T6FH8XUKFY94,5,35,36,N,
R23FRD95SB32Z7,5,23,26,N,
R3LT3MHQ7IUXAL,1,16,21,N,
R1NWJKCNIQMTFH,4,17,20,N,
R2GV4ZMY2ZKMYL,3,23,23,N,
R2P30MQSVZ00GR,4,21,21,N,
RR0Z11F4VX3QM,5,22,23,N,
RU56I9BFBF6IW,3,38,43,N,
R1MNNYDZT3F2RU,2,24,25,N,
R17DOHCKCUSBUR,5,28,30,N,
R30U809QQFDPMS,4,60,60,N,
RJBCXMFZMH1Z4,4,54,65,N,
RETDZ3OJ8D7XN,4,20,20,N,
R2GCALZSBONJGO,5,53,54,N,
RJO4JWK7NJYEV,1,22,23,N,
R1JVBXSE5P2RZA,5,16,28,N,
R3B8VCVP0K7LM2,5,57,57,N,
RO813Y3QUR8PV,5,26,26,N,
R1BOM1R5Q8VB8X,5,36,40,N,
R1HL6MHHBK0S2V,5,28,28,N,
R3QWIXTJOYSM3L,1,157,173,N,
R2K5L8BZR5XA4W,5,91,93,N,
R3JZ7L9G0XF71W,3,28,28,N,
R3IJAPAR1JWI6X,1,32,55,N,
RGEQAMD4OTMJ9,4,29,32,N,
R1CT1XTXCPJELU,4,37,39,N,
R1G0N6PGLH42J7,2,27,33,N,
R8STZINZM113Y,5,24,27,N,
RIKXUUS1MP97B,2,62,67,N,
R1ERN7OJP6JSP2,4,34,34,N,
R1UQE4332LA7IY,5,25,25,N,
R1L22SMYJUCFOY,5,20,22,N,
R1HLNS76GM21RZ,3,30,35,N,
R11W0DZI6ZCXJ6,1,15,29,N,
RZHY8H2V7LTF,5,77,88,N,
R8NBC3H15ANWS,5,20,24,N,
R18EMHNYXWWCQ9,5,25,26,N,
R2YZR1O9JWXW6W,4,24,24,N,
R1VG5Q4HB5HZTM,4,43,44,N,
R2Y1Q93PHC877B,5,30,30,N,
R31G2CWV2FEG1D,4,15,21,N,
R2GOOD7HB241W5,5,20,20,N,
R2A79YKBJG00NA,4,19,22,N,
R2CPT0ZGYJ6A9R,3,22,26,N,
R2BYXZPHW4W3A8,4,20,21,N,
RNAOP3HW66S48,1,295,318,N,
R11BZ3Q6DR5SP6,5,32,32,N,
R3G94K0HAPV6J1,5,223,232,N,
R3DEWXZUTUVY1,3,32,37,N,
RM44XALNDYFC8,5,129,131,N,
R1ZHBYOBOXPUUM,5,94,95,N,
R1D6M9F3DY95VR,1,16,21,N,
R2FRLUPGYQYWGT,1,21,38,N,
R5MM8IRGYRU2R,1,53,58,N,
R3S0VABWRFHPVN,5,138,159,N,
R198603KM0N6EQ,5,18,20,N,
R3NNL4STPJAM81,5,31,55,N,
R3A2JD1TW3UA2D,4,22,24,N,
R15T4HKR957VKS,4,58,59,N,
RDDV5LC9I4DIW,5,24,24,N,
R3W55ST3AALIN4,3,21,21,N,
R1B5G5V1860L,4,39,39,N,
R3CRMLM82ZGAOZ,4,33,45,N,
ROAQ3N6P6HNHK,5,21,22,N,
R30ZZV7ETIHX6U,2,75,78,N,
R1NH2VGP61C246,5,25,26,N,
R37R5MJDNBLYZ1,1,23,23,N,
R25DK5F3FPPTKG,1,41,44,N,
R2YEROU9KYKQYC,2,46,47,N,
R3Q0JQ2EAYF80G,5,135,137,N,
R2XQQ1C5SU4RU,5,29,30,N,
R1H69IKS1XYI0E,4,21,21,N,
RVSAJT1R1XOWV,1,72,85,N,
R2WPA0VF9ICMJ1,5,23,25,N,
R3JOJDF7TFJUCS,5,22,22,N,
RU4GMVFF08PGP,5,34,34,N,
R3TFXZXJ1HP9Z7,5,79,81,N,
R2CIJ42TU8930Y,1,17,22,N,
R253IRIDL8G3DV,4,42,48,N,
RPJVDCH3F3MW5,1,20,36,N,
R27IU6QD2SNYBQ,2,52,55,N,
RO301TJZCXPVA,1,21,22,N,
R2NGE5BI7DJTQ1,4,20,20,N,
R1WNSX8EZT6U3P,5,29,31,N,
R3UO1253D06Y1N,5,77,77,N,
R3NP7IJBWUB8ZD,4,35,36,N,
R2JHFSP8QM8R6U,5,399,424,N,
RNNNQEYZHN5UN,5,35,37,N,
R3VVJGLSR9UL7I,3,15,24,N,
R1OFIYUGM3KG1,5,21,23,N,
R17ZGPZBGI5OG8,5,23,24,N,
R1L5VB0S0EAFA0,5,34,34,N,
R183A41IL5FGZN,4,20,20,N,
R2PCXUBZ83VRU2,5,22,24,N,
R2OA3WBBK3MNNX,5,16,20,N,
R3AE7BB62MH35H,5,492,495,N,
R3SRPZTCGTZQI2,1,30,38,N,
R3KCSFS0NKND3P,5,20,21,N,
R1Q8TL1DFPR0GO,4,37,44,N,
RPFPT0Q7CSLPH,3,60,63,N,
R1GZSE36AW6W3Q,1,20,23,N,
R25IKO02ZZ98QD,5,27,27,N,
R2DEZJ2YY9WN24,1,70,71,N,
R2HQHZ2LS287R3,1,22,23,N,
RY2HLCT9GWIAK,4,26,26,N,
R2DZ58KAI6ZFYR,5,49,49,N,
R7HU4LC29K6HV,4,38,38,N,
RCIE01JUATRPS,1,70,71,N,
RNHLALECVK6BZ,3,33,37,N,
R65KZ1OTRM47I,5,26,28,N,
RX8UZ760UV0YT,5,18,20,N,
R1MVBPZ8I96CZC,1,22,22,N,
R2VB8YV27XF2KI,3,39,48,N,
R2NUA9QY8XFQ92,5,37,38,N,
R38C6V3A1PLGFF,5,22,24,N,
R2B434OVND1FG2,4,39,40,N,
R3SK5VSQ2XEDHE,5,22,22,N,
R16CCV5XKYRILR,5,19,21,N,
RGILXT3NH5ZE7,3,45,45,N,
RYIRZH394F750,5,21,21,N,
R1II8AL5COD5XK,5,111,111,N,
R3HU7Q4T22ZAKS,5,42,43,N,
R31LM023C7SEKB,4,58,60,N,
RW1PUWAGVY6U7,4,21,21,N,
R23IF18QXY9P4W,5,27,29,N,
R265NSVRW8JZF1,5,20,21,N,
R2Q0V641GXO7LC,5,53,56,N,
RDH1LT08LUGFX,5,44,47,N,
R2YUBBXS9JRI2Y,3,14,24,N,
R3P4UQCWP0HYPT,5,27,28,N,
R2HVMD8KP3KTHG,5,437,456,N,
R2I0RH8ZS1EP16,3,21,23,N,
RPW7X0PIT084W,4,38,39,N,
RVU5ARPKJXRDV,2,18,21,N,
R3K6NNEFELEBZZ,5,43,43,N,
R169GPI044VAF7,5,232,249,N,
RHVHBS17AT0VM,5,58,60,N,
R3T3JHCVR1U6BE,5,30,31,N,
R1213VGZM16YSM,5,73,74,N,
RT2FQ37FGUE4M,1,21,21,N,
RGCRDQ6ARPB27,4,42,43,N,
R36YSS3X3TRBZH,5,21,22,N,
R1ISL00E3VR4MT,5,40,45,N,
R1WM44DAHA4EFX,5,169,172,N,
R3VUNIQIBL2LKA,3,42,43,N,
R291C6XNIRZ976,1,24,39,N,
R35769AQAOSEC,5,52,53,N,
RVSS3QYJN0JZU,5,593,607,N,
R2JT6PT0LNET16,3,21,26,N,
R3NGOYW1MWU92V,5,71,74,N,
R32WSQS640XIAR,5,22,23,N,
R11J0T76A56ZAN,4,594,624,N,
R3IDNA99BBTQM,3,23,24,N,
R1NNKEJS1XTG5V,5,28,28,N,
R1RH1XJTV7LSYN,5,20,21,N,
R1SMM5A6EC3PZG,1,12,23,N,
R1MZXL9UC4VEV4,5,49,57,N,
R3JZGET48CP8QG,2,22,22,N,
RIFF4OHWTPJCF,5,42,42,N,
R3KYVGC0UJ7Z2J,1,68,129,N,
R1X3VO52MUJFYS,5,34,34,N,
R2EXXC4K1PS5HL,5,30,31,N,
R38XE0YBS9G3NZ,1,27,38,N,
R27MK1RLUDI8Q2,1,27,31,N,
R3T1RE5HFXTGVF,5,73,76,N,
R2SE480HML77A2,3,33,35,N,
R3NDREB3E9TH1G,4,30,30,N,
RUI34B0GZIMVU,3,35,35,N,
R2AYJIZLNORNCJ,4,26,27,N,
RX4H439S1VMIH,3,42,42,N,
R1MC4Q850150SV,5,43,45,N,
R2NFCJSJEMAW0R,4,64,73,N,
R2EEC80EKOF5LO,5,27,28,N,
R373X1J7I7H60,5,27,27,N,
R3BEQO7GZQLDKC,5,16,20,N,
R3KEX2AJ8IN8QD,5,26,26,N,
R3NERIGWAHF8OE,5,24,24,N,
R2LQVBTIZFDFYZ,2,21,24,N,
RM84157JZC6KH,5,24,26,N,
R1LC37KERXVVB7,4,24,25,N,
R6GIBTZKAM5OY,5,18,21,N,
R2RPWXHAFQ7M1Q,4,70,71,N,
R3HI4W7DQLB4FT,5,31,31,N,
R31RYTKJOZDJMM,5,38,39,N,
R2G5ARS3TOBNQ,5,59,59,N,
R3WDQG75TIQ4S,3,13,22,N,
R3MEEDYH06XGCC,4,27,29,N,
ROZBGLO6UAPDL,1,29,33,N,
R3GUJ3OEIMZ47M,5,184,185,N,
RR74Z9MF7SUP7,5,23,25,N,
R2RVTPSJ7LWVZP,5,35,37,N,
RSNS1QLJAKOBJ,5,19,20,N,
R2ORP9V4NFGGZV,5,23,23,N,
R3P7VP07Q8ZRRO,5,18,20,N,
R28VSFX7BSC9XM,5,54,55,N,
RI8HA9NX9A2VW,5,32,36,N,
RNJ98TL80Y3YC,4,59,60,N,
R1SBZWHWFZ1HXG,5,22,22,N,
R122O7BIHJI9H6,5,34,34,N,
R1FYPB2WP6V9GM,4,89,93,N,
R2BDNRQ2ZJQYWA,5,31,32,N,
R3VAP97M8YFY0B,5,22,22,N,
R3U3NXIJ5EKNUV,5,23,23,N,
RUHWNQOS4ZVJP,1,61,65,N,
R1GC9EMIWWFEKA,2,38,41,N,
R1IFPPGGOWNJPX,5,27,28,N,
R30M4EAD5B980L,4,17,22,N,
R1XR5YY46VVIDH,5,41,41,N,
R2078643MR51D2,5,136,137,N,
R30PCWBM9QSI5P,3,35,41,N,
R3SN4ZF0X3SR9P,1,17,21,N,
RLAZ1Q7888JVN,5,20,20,N,
R3PDSZ4FVJJWIZ,5,35,35,N,
RPNL8CAR4N2O5,5,67,67,N,
R8XPFNHM37PE3,5,34,37,N,
R2U2XWGPT3M5R5,4,31,31,N,
RUDYGX3H541AY,5,30,30,N,
R3AUHTIZP8M04W,5,20,23,N,
R3R6LMSH7KO7DW,5,38,38,N,
R2VYS2WZL8JGGK,3,27,28,N,
R44X13P7AQP69,5,18,20,N,
R1FMMLK8TCGH6J,5,20,20,N,
R1SIPRMC3KSUU3,5,44,45,N,
R2CYP8SE4R5DPJ,4,98,102,N,
R1J5Y2V0ABU7UH,4,33,33,N,
R32X4X3JDZHZRV,4,26,27,N,
R3INJFQQVE3C4R,5,88,99,N,
R1HJBL7EO8D5Z3,4,27,27,N,
RWZGKLEKXY1JG,4,15,24,N,
R2NI9TCWQOKT37,5,22,31,N,
RTNOCZZ2QILRI,5,19,20,N,
RWYN9O5OS0S91,5,24,24,N,
R3T1U8V5DMS2TL,5,349,351,N,
R3KKDRY7P56GK3,5,24,24,N,
R379I6K2VEQ5GU,2,18,23,N,
R3CA91P2C4UXN8,5,22,22,N,
R1C5ET9BTZQ9ST,5,56,56,N,
R30KCLKFDTD497,5,18,20,N,
R3TW7GO2R1X4VD,5,24,24,N,
RL5YSAHINVMVD,2,18,21,N,
R2RWXZCT7XWZ9O,3,21,21,N,
R1V1L53FEIL2N1,5,28,29,N,
R2Y9FF75GLXFKF,5,22,24,N,
R1Q4POSHN5R8QO,1,22,23,N,
R3EEZTMWJAFJ7E,5,63,65,N,
R184FT9Z0EIIC7,4,31,37,N,
R379AZN0GT48EP,1,20,22,N,
R2NB2NT1I8ZB3E,5,52,53,N,
RERTSVZ2LHP3I,5,26,30,N,
R34Q4Q2ZU6ZVTL,1,17,21,N,
R3PV2UTED3MVOW,1,56,58,N,
R1K08AV3C4NP6C,5,95,98,N,
R2FM54WLNVW56K,4,23,23,N,
R2R2DDGLWMF9CS,5,23,25,N,
R1MXHJATML1X32,5,37,39,N,
R2OSV3Z02ZH3XR,3,20,20,N,
R20YWOUKBOZJ1M,5,20,20,N,
